   -3423,    -7225
   -5244,    -7307
   -6782,    -5462
   -7597,    -3192
   -6947,    -1657
   -5397,     -327
   -4027,     1652
   -2823,     3880
   -1538,     5104
    -770,     4851
    -781,     3773
    -830,     2553
    -482,     1579
    -180,      961
    -337,      403
    -587,     -427
    -819,    -1045
    -978,     -811
    -234,      259
    2178,     1613
    5963,     2946
    9487,     4842
   11852,     7081
   12455,     9171
   10845,    10432
    7827,    10409
    4983,     8905
    2920,     6177
     752,     3727
   -2152,     2605
   -5022,     2256
   -6821,     1284
   -7346,     -522
   -6490,    -1664
   -4407,    -1567
   -2113,    -1126
    -530,    -1105
     711,    -1046
    2489,     -316
    4310,      451
    5267,      498
    5171,      335
    4333,      880
    2937,     1975
    1130,     2722
    -116,     3190
    -895,     4240
   -2016,     5591
   -3566,     6203
   -4644,     5910
   -4769,     5425
   -4978,     5248
   -5811,     5093
   -6383,     4740
   -5832,     4568
   -4306,     4489
   -2523,     4137
    -837,     3879
     385,     4255
     812,     4963
     560,     4654
     442,     3370
     869,     2215
    1318,     2327
     639,     3594
   -1240,     5086
   -2791,     6672
   -2773,     8349
   -1310,    10214
     507,    11866
    2403,    12354
    4414,    10885
    5883,     8078
    6287,     5779
    6151,     5050
    6350,     4680
    6302,     3096
    4892,      940
    2515,     -176
     535,      303
    -574,     1302
   -1050,     1828
    -142,     2477
    2435,     3335
    5463,     3946
    7495,     3715
    8516,     2641
    9488,      595
    9616,    -2528
    7697,    -5731
    4361,    -7626
     711,    -8252
   -2627,    -9235
   -5650,   -10950
   -7563,   -11929
   -6680,   -11102
   -2990,    -9715
    1894,    -9281
    6231,    -9184
    9256,    -7859
   11069,    -5563
   10884,    -4198
    8250,    -4783
    4092,    -6811
       0,    -9244
   -3203,   -11348
   -6346,   -12790
   -9023,   -13413
   -9837,   -13373
   -8279,   -13001
   -5328,   -12113
   -2341,   -10835
     343,    -9661
    1850,    -9033
     726,    -8802
   -2666,    -8711
   -6069,    -8860
   -8220,    -9129
   -9962,    -9259
  -11513,    -8732
  -11960,    -7602
  -10840,    -5755
   -8822,    -3223
   -5921,     -955
   -1565,      212
    3504,      228
    7223,      107
    8938,      377
    9832,      172
   10340,    -1162
   10013,    -3151
    8405,    -4703
    5707,    -5759
    2149,    -6692
   -1934,    -7035
   -5616,    -6090
   -8452,    -4112
  -10740,    -2102
  -12457,     -507
  -12882,     1056
  -11649,     2352
   -9627,     2667
   -7841,     2257
   -6540,     2348
   -5438,     3537
   -3856,     4169
   -1364,     2967
    1391,      758
    3577,     -502
    4963,     -152
    6046,     1072
    6805,     2704
    6972,     4864
    7550,     7408
    9088,     9419
   10085,    10478
    8725,    10845
    6165,    10911
    4988,    10763
    5067,    10534
    4518,    10683
    3072,    11379
    1636,    11774
     -56,    10822
   -2719,     8824
   -5061,     7191
   -5298,     6572
   -4165,     5861
   -3199,     3788
   -1942,     1208
     270,      227
    1893,     1198
    1353,     2571
       4,     3702
      -4,     5949
     852,    10420
     541,    15805
   -1313,    19459
   -3405,    20198
   -5001,    18869
   -6124,    16605
   -6769,    13912
   -6873,    11238
   -6258,     9349
   -4301,     8783
    -974,     9060
    2377,     9409
    4482,     9475
    5577,     9523
    6218,     9621
    5954,     8971
    4734,     7188
    3533,     4913
    2468,     3402
     397,     3141
   -2502,     3376
   -4058,     3482
   -3750,     3119
   -3739,     2223
   -4722,      837
   -4328,        8
   -1358,      782
    1668,     2346
    2450,     2766
    2373,     1022
    3363,     -892
    4556,    -1093
    4653,     -131
    4300,      354
    4348,       67
    3876,     -141
    1768,     -190
    -632,     -704
   -2003,    -1088
   -3037,       65
   -4514,     2253
   -5810,     3387
   -5901,     2713
   -5803,     1600
   -6462,      968
   -7612,       82
   -8306,    -1317
   -8373,    -1738
   -8072,     -393
   -6817,     1331
   -4401,     1753
   -1390,     1565
    1243,     2529
    2779,     4404
    3163,     5799
    2391,     5834
     779,     5047
   -1164,     4322
   -2684,     3844
   -2726,     3957
    -734,     4912
    2731,     6556
    5998,     8099
    8022,     8547
    8506,     7664
    7040,     6103
    4305,     4637
    2189,     2673
    2600,     -753
    4980,    -5377
    7054,    -8938
    7962,    -9903
    8640,    -9365
    9902,    -9070
   11576,    -9105
   13097,    -8064
   13606,    -5702
   11971,    -3388
    8050,    -2168
    3401,    -2283
    -508,    -3602
   -3802,    -5820
   -6702,    -7771
   -8596,    -8354
   -9254,    -8081
   -9297,    -8300
   -8247,    -8910
   -4953,    -8635
    -286,    -7191
    3009,    -5675
    3672,    -4713
    3221,    -3451
    2219,    -1823
    -425,    -1173
   -4327,    -1728
   -6929,    -1554
   -7139,      892
   -7037,     4176
   -7661,     6127
   -7569,     6728
   -5807,     7401
   -3493,     8375
   -1868,     8330
    -353,     7090
    1016,     5585
    1085,     3963
     -90,     1813
   -1003,     -365
   -1258,    -1283
   -2414,     -323
   -5082,     1376
   -7361,     2533
   -6728,     2855
   -3130,     2558
    1402,     2020
    5235,     1241
    7905,      348
    9991,     -631
   10894,    -1901
    9808,    -3699
    6554,    -6101
    2844,    -8490
